retailer_code:0,pallet_number,load,category,jnumber,title,Qty,msrp,sku,manifested,upc,condition,condition_notes,date_listed
,MEE2,MEE000731,Home Furnishings,4QD4620000010,Bird Cafe Bird Feeder                              ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Furnishings,4NK7370000010,Fabric Vinyl Camping Pillow                        ,1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Furnishings,4PW1230000010,French Inspired Table Lamp                         ,1,99.99,0438,X,,New,New in original packaging.,..
,MEE2,MEE000731,Home Furnishings,4NC9840000010,Traditional Man Cave Pub Sign                      ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Improvement,4J77110000010,"14"" Oscillating Heater/Remote                      ",1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Improvement,4J77110000010,"14"" Oscillating Heater/Remote                      ",1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Home Improvement,4QW1350000010,"3/8"" Cordless Drill Kit-92 pc                      ",1,99.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4PW1740000010,37pc Super Chef Cutlery Set-DNU                    ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NI6810000010,41 pc Storage Set w/Cutting Board                  ,1,39.99,0415,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NI6810000010,41 pc Storage Set w/Cutting Board                  ,1,39.99,0424,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NI6810000010,41 pc Storage Set w/Cutting Board                  ,1,39.99,0446,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NT9380000010,Chef's Mark 12 in 1 Toast Oven/Cooker              ,1,179.99,0420,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NT9380000010,Chef's Mark 12 in 1 Toast Oven/Cooker              ,1,179.99,0421,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4H07530000010,Chef's Mark 20pc Cutlery Set                       ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NW4470000010,Chef's Mark 2-Slice Wide Slot Toaster              ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4NW4470000010,Chef's Mark 2-Slice Wide Slot Toaster              ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4N10050000010,Elite Cuisine 10 Speed Blender                     ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4N10470000010,Elite Cuisine Hand Blender                         ,1,18.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4QM8660000010,Emeril 8 Piece Knife Block Set-DNU                 ,1,119.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4UC2310016,Monogram 66 pc Stainless Flatware Set-O-DNU        ,1,69.99,0450,X,,New,New in original packaging.,..
,MEE2,MEE000731,Housewares,4UC2310019,Monogram 66 pc Stainless Flatware Set-R-DNU        ,1,69.99,0449,X,,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Premium / Incentive,20X4270000010,Surprise Free Gift-Set of 4 Reusable Wipes         ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4PX147000KJ13,Chicago Rink Skate Girls Juv 13                    ,1,59.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QB2260000010,Meade 20-60x60 Spotting Scope                      ,1,129.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QB2260000010,Meade 20-60x60 Spotting Scope                      ,1,129.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4PV026BCB0010,One-Piece Military Cot Cool Blue                   ,1,79.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4PE6270000010,Pet Gear Easy Step Pet Stairs                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4PE4070000010,Razor A-Scooter Pink                              ,1,54.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QE0730000010,Razor Spark Scooter 2.0 Red                        ,1,119.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QE0730000010,Razor Spark Scooter 2.0 Red                        ,1,119.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QE0730000010,Razor Spark Scooter 2.0 Red                        ,1,119.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4PW4410000010,"SLIMMING SAUNA SHORTS 28-48""                       ",1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Sports and Recreation,4QF0100000010,Taron 3 Backpacking Tent                           ,1,299.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4H85350000010,142 Pc Delux Wood Art Set                          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH4130000010,"9"" Little Miss Muffin Plum                         ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH4130000010,"9"" Little Miss Muffin Plum                         ",1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PQ7730000010,All Around Easel for Two                           ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PH3790000010,Art 101 Kids Trifold Art Set                       ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QA9840000010,Artsee Activity Center                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QG3460000010,Barbie Fashion Boutique                            ,1,34.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QD1530000010,Barbie Mariposa Princess Plyst                     ,1,44.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QD1530000010,Barbie Mariposa Princess Plyst                     ,1,44.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QC6850000010,Bratz My Passion Doll - Yasmin                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PJ4420000010,Crayola Play N Fold Art Studio                     ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QD0640000010,Disruptorz - Fireloop Frenzy                       ,1,69.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QD2700000010,DORA LET'S EXPLORE W/50 BALLS                      ,1,46.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PV7070000010,Fisher Price Bubble Gup Stage                      ,1,20.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4QB8620000010,Fisher Price Dora Family Car                       ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000731,Toys,4PQ0290000010,Laugh & Learn Apptivity Case                       ,1,39.99,..,..,..,New,New in original packaging.,..
